fr_sentence,lr_sentence,language_pair,class,binary_class,sbert_score,length_score,jaccard_bigrams,jaccard_trigrams,jaccard_quadrigrams,phonetic_jaccard,corpus,language
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.",Quò fai que la bisa duguèt reconéisser que,LIMSI_fr-oc_noc_rauret,semi-parallel,1,0.15477466583251953,0.4666666666666667,0.38095238095238093,0.16853932584269662,0.11578947368421053,0.1875,LIMSI_fr-oc_noc,rauret
20.,20,parcolab_filsprodigue_tr__fr-gsw,semi-parallel,1,0.9795839786529541,0.0,1.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,gsw
"• Conseil de L’Europe, Convention européenne de sauvegarde des droits de l’Homme et des libertés fondamentales, article 14 :""La jouissance des droits et libertés reconnus dans la présente Convention doit être assurée, sans distinction aucune, fondée notamment sur le sexe, la race, la couleur, la langue, la religion, les opinions politiques ou toutes autres opinions, l’origine nationale ou sociale, l’appartenance à une minorité nationale, la fortune, la naissance ou toute autre situation » (article ratifié par la France).","Ben chì ùn si sappii in Francia, a prutezzione di i diritti linguistichi hè da veru un dirittu di l’Omu.",parcolab_feltin-20230207_tr__fr-co,non-parallel,0,0.45747730135917664,0.7435897435897436,0.30357142857142855,0.08022922636103152,0.014925373134328358,0.046153846153846156,parcolab_feltin-20230207_tr_,co
L'enseignement technique et professionnel doit être généralisé; l'accès aux études supérieures doit être ouvert en pleine égalité à tous en fonction de leur mérite.,U insignamentu tecnicu è prufissiunali ci voli à giniralizà lu,parcolab_universal_tr__fr-co,semi-parallel,1,0.06153631582856178,0.5833333333333334,0.22807017543859648,0.0546448087431694,0.014705882352941176,0.06896551724137931,parcolab_universal_tr_,co
1.,1.,parcolab_universal_tr__fr-gsw,parallel,1,1.0,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,gsw
"Après qu'il eut tout dépensé, il survint une grande famine dans ce pays-là, et il commença à tomber en nécessité.",Quand'ellu s'ebbi tuttu magnatu in quilla cita ci fù,parcolab_filsprodigue_tr__fr-co,semi-parallel,1,0.07797900587320328,0.55,0.20212765957446807,0.04316546762589928,0.02040816326530612,0.125,parcolab_filsprodigue_tr_,co
"Il faut que je me lève et que j'aille trouver mon père, et que je lui dise : mon père, j'ai péché contre le ciel et contre vous ;",Cal que me lèbe qu’ane trobar mon pèra e que li diga : Mon pèra ai pecat contra lo cèl e davant vos.,parcolab_filsprodigue_tr__fr-oc,parallel,1,0.7711851000785828,0.20689655172413793,0.38095238095238093,0.2440944881889764,0.1513157894736842,0.3076923076923077,parcolab_filsprodigue_tr_,oc
14.,14,parcolab_filsprodigue_tr__fr-gsw,parallel,1,0.9578908681869507,0.0,1.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,gsw
Alors le père dit à ses serviteurs : apportez promptement la plus belle robe et l'en revêtez ; et mettez-lui un anneau au doigt et des souliers aux pieds ;,De Vàtter het àwwer züe sine Diener g’sààt,parcolab_filsprodigue_tr__fr-gsw,semi-parallel,1,0.32938289642333984,0.7333333333333333,0.1346153846153846,0.03067484662576687,0.005555555555555556,0.0,parcolab_filsprodigue_tr_,gsw
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.",Ansin la bise aguèc de reconèisser que,LIMSI_fr-oc_noc_gap,semi-parallel,1,0.30970489978790283,0.5333333333333333,0.3709677419354839,0.18604651162790697,0.11956521739130435,0.25,LIMSI_fr-oc_noc,gap
"L’affaire n’a pas fait les grands titres des journaux ; les défenseurs des libertés ne se sont pas mobilisés et, à ma connaissance, BHL ne prépare aucun film sur le sujet.","Tota persona a drech, sense cap de discriminacion, a un salairi egal per un trabalh egal.",parcolab_feltin-20230207_tr__fr-co,non-parallel,0,0.07031616568565369,0.4838709677419355,0.23015873015873015,0.04830917874396135,0.004310344827586207,0.02702702702702703,parcolab_feltin-20230207_tr_,co
"Alors, la bise s'est mise à souffler de toute sa force mais plus elle soufflait, plus le voyageur serrait son manteau autour de lui et à la fin, la bise a renoncé à le lui faire ôter.","Hà dirittu ogni individuu à a libertà d'upinioni è di sprissioni; vali à dì ch'ellu ùn devi essa turmintatu pà i so upinioni è ch'ellu pò circà, riceva è sparghja, senza primura di i fruntieri, i infurmazioni è l'idei cù tutti i modi di sprissioni.",LIMSI_fr-oc_lan_tuchan,non-parallel,0,0.25930261611938477,0.17777777777777778,0.2867132867132867,0.04912280701754386,0.002881844380403458,0.0784313725490196,LIMSI_fr-oc_lan,tuchan
Conclusion ?,Conclusion ?,parcolab_feltin-20230207_tr__fr-oc,parallel,1,0.9999998807907104,0.0,1.0,1.0,1.0,1.0,parcolab_feltin-20230207_tr_,oc
Article 30,"E jeder Mensch, wie vùnere strofbàre Tàt àngekloejt ìsch, gìlt àls ùnschùldi, bis àss sini Schùld gsetzlich noochgewìsse ìsch, noocheme éffentliche Prozass, wo mr gànz sìcher kànn sìnn, àss er àlli notwandiche Gàràntie het ghett, fer sich ze verteidiche.",parcolab_universal_tr__fr-gsw,non-parallel,0,0.2497800886631012,0.9487179487179487,0.04032258064516129,0.0,0.0,0.0,parcolab_universal_tr_,gsw
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.",La bisa e lo solelh se bigornavan,LIMSI_fr-oc_noc_roiffieux,semi-parallel,1,0.31425943970680237,0.7307692307692307,0.2,0.07692307692307693,0.04375,0.1111111111111111,LIMSI_fr-oc_noc,roiffieux
Chacun a le droit à la reconnaissance en tous lieux de sa personnalité juridique.,A so parsunalità ghjuridica,parcolab_universal_tr__fr-co,semi-parallel,1,0.13005703687667847,0.7142857142857143,0.20833333333333334,0.07608695652173914,0.05319148936170213,0.3333333333333333,parcolab_universal_tr_,co
"Rappelons d'abord que l'enseignement immersif consiste à dispenser en langues régionales la plupart des cours, qu'il s'agisse de l'histoire, des sciences naturelles ou des mathématiques.",Rammintemu prima chì l’insignamentu immersivu cunsiste à dà in lingue regiunale a maiò parte di i corsi,parcolab_feltin-20210921_tr__fr-co,semi-parallel,1,0.5683352947235107,0.32,0.39669421487603307,0.15348837209302327,0.07228915662650602,0.1875,parcolab_feltin-20210921_tr_,co
"Dans la tradition républicaine, en effet, il est censé n’y avoir chez nous qu’un seul peuple, le peuple français, dont l’unité a valeur constitutionnelle.","In a tradizione republicana, di fatti, ci saria ind’è noi un populu solu, u populu francese, di u quale l’unità hà valore custituziunale.",parcolab_feltin-20230207_tr__fr-co,parallel,1,0.8039248585700989,0.041666666666666664,0.42857142857142855,0.1822429906542056,0.09583333333333334,0.2,parcolab_feltin-20230207_tr_,co
"Les résultats aux évaluations d'entrée en sixième montrent que les compétences attendues sont bien atteintes à la fin du CM2."" Les chiffres fournis par les inspecteurs concernant le brevet des collèges tournent carrément au plébiscite : 98,64 % de réussite pour Diwan en 2016 contre 87,9 % au niveau national ; 99,16 % en 2018 contre 87,30 %!",I risultati à l’evaluazioni d’entrata in sesta mostranu chì si ghjunghje à e cumpetenze aspettate à a fine di u CM2. « I sciffri dati da l’ispettori in quant’à u brevettu di i cullegi s’avvicinanu di u plebiscitu,parcolab_feltin-20210921_tr__fr-co,semi-parallel,1,0.7006877660751343,0.3448275862068966,0.3956043956043956,0.15598885793871867,0.06858407079646017,0.1111111111111111,parcolab_feltin-20210921_tr_,co
Toute personne a droit à la liberté de réunion et d'association pacifiques.,Ùn stuneraghju à nisunu scrivendu chì cuntestu st’impegnu nant’à u fondu in a misura chì mette in periculu a diversità culturale di u nostru paese.,parcolab_universal_tr__fr-oc,non-parallel,0,0.13018029928207397,0.52,0.15789473684210525,0.05056179775280899,0.00975609756097561,0.06896551724137931,parcolab_universal_tr_,oc
Une confusion entre intégration et assimilation,Una cunfusione trà,parcolab_feltin-20230207_tr__fr-co,semi-parallel,1,0.09825720638036728,0.5,0.3157894736842105,0.12244897959183673,0.0784313725490196,0.2857142857142857,parcolab_feltin-20230207_tr_,co
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.","L'aura de bisa e lo solelh se garrejavan, chascuns afortissiá qu'èra lo mai fòrt, tot an un còp veguèron un viatjaire que s'avançava, envertolhat dinc un mantèlh.",LIMSI_fr-oc_noc_arsac,parallel,1,0.6225873231887817,0.037037037037037035,0.456,0.1689497716894977,0.08045977011494253,0.14285714285714285,LIMSI_fr-oc_noc,arsac
"Il faut que je me lève et que j'aille trouver mon père, et que je lui dise : mon père, j'ai péché contre le ciel et contre vous ;","(1) Inchiesta TF1-Sociovision, dicembre di u 2021, campione di 3.500 persone da 18 à 74 anni.",parcolab_filsprodigue_tr__fr-oc,non-parallel,0,0.0,0.4482758620689655,0.14814814814814814,0.03333333333333333,0.005952380952380952,0.0,parcolab_filsprodigue_tr_,oc
Article 5,Àrtikel 5,parcolab_universal_tr__fr-gsw,parallel,1,0.7185344696044922,0.0,0.3333333333333333,0.16666666666666666,0.09090909090909091,1.0,parcolab_universal_tr_,gsw
Alors le père dit à ses serviteurs : apportez promptement la plus belle robe et l'en revêtez ; et mettez-lui un anneau au doigt et des souliers aux pieds ;,Lu Babbu dissi a li so servi,parcolab_filsprodigue_tr__fr-co,semi-parallel,1,0.3339841365814209,0.7666666666666667,0.17204301075268819,0.05405405405405406,0.018292682926829267,0.11538461538461539,parcolab_filsprodigue_tr_,co
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.",28.,LIMSI_fr-oc_lan_montgaillard,non-parallel,0,0.12135392427444458,0.9615384615384616,0.0,0.0,0.0,0.0,LIMSI_fr-oc_lan,montgaillard
Et là il eût été bien aise de remplir son ventre des cosses que les pourceaux mangeaient ; mais personne ne lui en donnait.,Quella di u Cunsigliu custituziunale dichjarendu in u 2021 cuntrariu à a legge fundamentale unepochi d’articuli di a legge Molac di prumuzione di e lingue regiunale.,parcolab_filsprodigue_tr__fr-co,non-parallel,0,0.0,0.07692307692307693,0.2116788321167883,0.05333333333333334,0.0038314176245210726,0.02702702702702703,parcolab_filsprodigue_tr_,co
"En cause : leur incompatibilité supposée avec cet alinéa de l'article 2 : ""La langue de la République est le français"" (adopté en 1992, je le mentionne au passage, pour lutter contre... l'anglais).",A ratificazione d’issi testi hà dunque valore legale è ancu custituziunale » cum’è a sottulinea u sociulinguista Philippe Blanchet.,parcolab_feltin-20210921_tr__fr-co,non-parallel,0,0.5138954520225525,0.42424242424242425,0.2875816993464052,0.09090909090909091,0.020618556701030927,0.025,parcolab_feltin-20210921_tr_,co
"Considérant qu'une conception commune de ces droits et libertés est de la plus haute importance pour remplir pleinement cet engagement,","Aital, la bisa deguèt reconéisser que lo solelh èra lo pus fòrt dals dos.",parcolab_universal_tr__fr-oc,non-parallel,0,0.04003855586051941,0.3,0.26666666666666666,0.07738095238095238,0.005208333333333333,0.03333333333333333,parcolab_universal_tr_,oc
· Le bilinguisme favorise la réussite scolaire.,"Der Nìderwìnd un d Sunna han mìtnànder ghandelt, jeder hàt behàuipta àss ar der stärkscht sèig, wo sa a Reisender han gsah kumma, ìn sim Màntel igmummelt.",parcolab_feltin-20211123_tr__fr-co,non-parallel,0,0.25738605856895447,0.7407407407407407,0.1388888888888889,0.017857142857142856,0.00558659217877095,0.0,parcolab_feltin-20211123_tr_,co
"La ratification de ces textes a donc valeur légale et même constitutionnelle"", comme le souligne le sociolinguiste Philippe Blanchet.",A ratificazione d’issi testi hà dunque valore legale è,parcolab_feltin-20230207_tr__fr-co,semi-parallel,1,0.8421676158905029,0.5263157894736842,0.27,0.17266187050359713,0.09554140127388536,0.18181818181818182,parcolab_feltin-20230207_tr_,co
"Et pourtant… L’été dernier, le gouvernement français a reçu une missive cinglante de la part du Conseil des droits de l’Homme des Nations unies, après une plainte déposée par le réseau européen des langues régionales ELEN.","Eppuru… l’istatina scorsa, u guvernu francese hà ricevutu una lettera di quelle mandata da u Cunsigliu di i Diritti di l’Omu di e Nazione Unite, dopu à una lagnanza posta da a rete europea di e lingue regiunale ELEN.",parcolab_feltin-20230207_tr__fr-co,parallel,1,0.770920991897583,0.07692307692307693,0.44966442953020136,0.16161616161616163,0.06233062330623306,0.07407407407407407,parcolab_feltin-20230207_tr_,co
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.","Hè puru cusì in Francia, induve, in i fatti, hè una pulitica d’assimilazione chi hè appiegata da dicennii, à u puntu di minacià a sopravivenza di tutte e lingue dette regiunale di metropuli.",LIMSI_fr-oc_noc_pierre-buffiere,non-parallel,0,0.11013315618038177,0.42424242424242425,0.22142857142857142,0.02531645569620253,0.0,0.02564102564102564,LIMSI_fr-oc_noc,pierre
"De même, il ne sera infligé aucune peine plus forte que celle qui était applicable au moment où l'acte délictueux a été commis.",4.,parcolab_universal_tr__fr-co,non-parallel,0,0.07294280081987381,0.9565217391304348,0.0,0.0,0.0,0.0,parcolab_universal_tr_,co
Article 19,Quand'ellu s'ebbi tuttu magnatu in quilla cita ci fù una gran caristia e ghi cuminciò a mancà lu nicissariu.,parcolab_universal_tr__fr-gsw,non-parallel,0,0.13291645050048828,0.8947368421052632,0.05405405405405406,0.0,0.0,0.0,parcolab_universal_tr_,gsw
"Dans la tradition républicaine, en effet, il est censé n’y avoir chez nous qu’un seul peuple, le peuple français, dont l’unité a valeur constitutionnelle.",Dins la tradicion republicana,parcolab_feltin-20230207_tr__fr-oc,semi-parallel,1,0.5395750999450684,0.8333333333333334,0.24742268041237114,0.14084507042253522,0.12162162162162163,0.13043478260869565,parcolab_feltin-20230207_tr_,oc
"Chacun peut se prévaloir de tous les droits et de toutes les libertés proclamés dans la présente Déclaration, sans distinction aucune, notamment de race, de couleur, de sexe, de langue, de religion, d'opinion politique ou de toute autre opinion, d'origine nationale ou sociale, de fortune, de naissance ou de toute autre situation.",Di tutti i diritti è i libertà scritti in issa dichjarazioni,parcolab_universal_tr__fr-co,semi-parallel,1,0.6789619326591492,0.7884615384615384,0.2440944881889764,0.04184100418410042,0.01718213058419244,0.044444444444444446,parcolab_universal_tr_,co
L'individu a des devoirs envers la communauté dans laquelle seule le libre et plein développement de sa personnalité est possible.,E jeder Mensch het Pflìchte de Gemeinschàft gejjenìwwer. Nùmme do kànn sich sini Parsenlichkeit fréi ùn gànz entfàlte.,parcolab_universal_tr__fr-gsw,parallel,1,0.24161899089813232,0.1,0.23015873015873015,0.05392156862745098,0.013043478260869565,0.02857142857142857,parcolab_universal_tr_,gsw
"Symboliquement, en revanche, l’affaire est évidemment fâcheuse pour une nation qui se veut le ""pays des droits de l’Homme"".","E jeder Mensch het s Racht, d’éffentliche Àngelajeheite vùn sim Lànd mìtzelanke, entwedder direkt salwer odder dùrich fréi gewählti Vertratter.",parcolab_feltin-20230207_tr__fr-oc,non-parallel,0,0.38456273078918457,0.05,0.22142857142857142,0.045871559633027525,0.00411522633744856,0.02631578947368421,parcolab_feltin-20230207_tr_,oc
"Toute personne a droit au travail, au libre choix de son travail, à des conditions équitables et satisfaisantes de travail et à la protection contre le chômage.","E jeder Mensch het s Racht, e Àrweit ze hàn, sini Àrweit fréi ze schwàsìere, gerachti ùn ordentlichi Àrweitsbedìngùnge ze hàn ùn gejje d’Àrweitslosichkeit gschìtzt ze sìnn.",parcolab_universal_tr__fr-gsw,parallel,1,0.1594403088092804,0.0,0.17164179104477612,0.02575107296137339,0.0037174721189591076,0.02857142857142857,parcolab_universal_tr_,gsw
Nul besoin de se creuser la cervelle bien longtemps.,Ùn ci hè bisognu,parcolab_feltin-20220308_tr__fr-co,semi-parallel,1,0.2627685070037842,0.5555555555555556,0.14,0.03278688524590164,0.016666666666666666,0.08333333333333333,parcolab_feltin-20220308_tr_,co
